x,y,Cell Type
1308.2856574464568,2155.038066921309,Glia
1293.1694940513703,2162.596010167532,CD8+
1310.9432328623843,2148.678136582816,Macrophages
1314.8234583778942,2149.1834871839424,CyclingTA
1294.8979304234351,2167.216349356684,CD8+
1313.7884552852838,2154.1826781415484,TA2
1303.6905221993231,2163.897312578272,Crypt Fibroblasts 4
1321.1616388342034,2163.0722452735145,Unknown_lowcount
1297.3021829488828,2173.032572100932,Macrophages
1324.4323756774538,2161.143429696797,CD8+
1313.9070591769807,2183.4261942599296,CD8+
1338.7590336949092,2185.0903484733326,Myofibroblasts/Smooth Muscle 1
1351.3683284237595,2199.856371891553,CD8+
1347.5583376185227,2209.35687204395,Endothelial
1353.8592770553755,2243.8237292472104,Cancer Associated Fibroblasts
1348.7125469795023,2224.860452829335,TA2
1386.7123935702066,2235.936603459356,Myofibroblasts/Smooth Muscle 3
1328.7982711952184,2169.7161677141607,CyclingTA
1317.7597847412017,2174.949367416523,Mast
1349.3051483695044,2231.744184744204,Unknown_lowcount
1371.2011704067668,2223.195555681462,Cancer Associated Fibroblasts
1336.4217270547842,2193.480307087784,CyclingTA
1370.5788897485183,2239.0447376552297,Myofibroblasts/Smooth Muscle 1
1378.1049980834096,2227.482538778316,Endothelial
1385.076349614475,2248.92237156151,Pericytes
1353.2995361197136,2215.274507387392,Myofibroblasts/Smooth Muscle 3
1366.3091232684374,2210.081112378919,Mast
1353.792219293402,2197.7852365353656,Macrophages
1327.8723994261602,2211.342979177793,CD8+
