,organ,organ_id,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
3377,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,Smooth muscle,0.47,0.00133429857059717,3
3378,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000414,EC venous pulmonary,0.385,0.001092989254638107,3
3379,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC differentiating,0.295,0.0008374852730343939,3
3380,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033043,Interstitial Mph perivascular,0.26,0.0007381226135218386,3
3381,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,NK cells,0.255,0.0007239279478771878,3
3382,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,EC arterial,0.24,0.0006813439509432356,3
3383,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028006,Adventitial fibroblasts,0.19,0.0005393972944967282,3
3384,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),0.165,0.0004684239662734745,3
3385,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028003,EC aerocyte capillary,0.165,0.0004684239662734745,3
3386,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000322,AT0,0.165,0.0004684239662734745,3
3387,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002241,Peribronchial fibroblasts,0.16,0.0004542293006288238,3
3388,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma cells,0.09,0.0002555039816037134,3
3389,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cells,0.09,0.0002555039816037134,3
3390,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,0.075,0.0002129199846697611,3
3391,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,Pericytes,0.07,0.0001987253190251104,3
3392,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033023,SMG duct,0.06999999999999999,0.0001987253190251104,3
3393,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000313,SMG serous (nasal),0.06,0.0001703359877358089,3
3394,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019003,Goblet (bronchial),0.06,0.0001703359877358089,3
3395,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,Classical monocytes,0.05,0.0001419466564465074,3
3396,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,0.05,0.0001419466564465074,3
3397,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002394,DC1,0.045,0.0001277519908018567,3
3398,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033041,Alveolar Mph CCL3+,0.035,9.93626595125552e-05,3
3399,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033005,SMG serous (bronchial),0.03,8.516799386790444e-05,3
3400,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblasts,0.025,7.097332822325371e-05,3
3401,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,0.02,5.677866257860297e-05,3
3402,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000784,Plasmacytoid DCs,0.02,5.677866257860297e-05,3
3403,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001056,Migratory DCs,0.015,4.258399693395222e-05,3
3404,lung,http://purl.obolibrary.org/obo/UBERON_0001004,http://purl.org/sig/ont/fma/fma62662,Cartilage of segmental bronchus,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000165,Neuroendocrine,0.015,4.258399693395222e-05,3
