organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
large intestine,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019032,intestinal tuft cell,2.1E-2,2.573214066903565E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009011,transit amplifying cell of colon,1.3E-2,1.592942041416493E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009016,intestinal crypt stem cell of large intestine,5.0E-3,6.126700159294203E-4,3
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,ductal,1.5312E1,5.225225225225225E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,acinar,8.64E0,2.948402948402948E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial,3.864E0,1.318591318591318E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000738,immune,1.464E0,4.995904995904996E-2,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,activated_stellate,2.4E-2,8.190008190008189E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000173,delta,1.0128E1,3.456183456183456E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,PP,8.976E0,3.063063063063063E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000169,beta_immature,6.744E0,2.301392301392301E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000171,alpha_immature,3.456E0,1.179361179361179E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,pancreatic ductal cell,1.512E1,5.159705159705159E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,pancreatic acinar cell,8.832E0,3.013923013923014E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,3.96E0,1.351351351351351E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,6.48E-1,2.211302211302211E-2,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,5.04E-1,1.71990171990172E-2,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell,9.6E-2,3.276003276003275E-3,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,4.8E-2,1.638001638001638E-3,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,pancreatic PP cell,2.4E-2,8.190008190008188E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,2.4E-2,8.190008190008188E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,2.4E-2,8.190008190008188E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,pancreatic stellate cell,2.4E-2,8.190008190008188E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,ductal,2.233E1,5.225225225225226E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,acinar,1.26E1,2.948402948402949E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial,5.635000000000001E0,1.318591318591319E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000738,immune,2.135E0,4.995904995904996E-2,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,activated_stellate,3.5E-2,8.19000819000819E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000173,delta,1.477E1,3.456183456183456E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,PP,1.309E1,3.063063063063063E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000169,beta_immature,9.835E0,2.301392301392301E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000171,alpha_immature,5.040000000000001E0,1.179361179361179E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,pancreatic ductal cell,2.205E1,5.159705159705161E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,pancreatic acinar cell,1.288E1,3.013923013923014E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,5.775E0,1.351351351351352E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,9.450000000000001E-1,2.211302211302212E-2,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,7.350000000000001E-1,1.719901719901721E-2,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell,1.4E-1,3.276003276003277E-3,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,7.0E-2,1.638001638001639E-3,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,pancreatic PP cell,3.5E-2,8.190008190008193E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,3.5E-2,8.190008190008193E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,3.5E-2,8.190008190008193E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,pancreatic stellate cell,3.5E-2,8.190008190008193E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,ductal,1.6588E1,5.225225225225226E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,acinar,9.36E0,2.948402948402948E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial,4.186E0,1.318591318591319E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000738,immune,1.586E0,4.995904995904996E-2,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,activated_stellate,2.6E-2,8.190008190008189E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000173,delta,1.0972E1,3.456183456183456E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,PP,9.724E0,3.063063063063063E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000169,beta_immature,7.306E0,2.301392301392302E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000171,alpha_immature,3.744E0,1.179361179361179E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,pancreatic ductal cell,1.638E1,5.159705159705159E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,pancreatic acinar cell,9.568E0,3.013923013923014E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,4.29E0,1.351351351351351E-1,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,7.02E-1,2.211302211302211E-2,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,5.459999999999999E-1,1.71990171990172E-2,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell,1.04E-1,3.276003276003276E-3,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,5.2E-2,1.638001638001638E-3,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,pancreatic PP cell,2.6E-2,8.190008190008189E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,2.6E-2,8.190008190008189E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,2.6E-2,8.190008190008189E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001151,tail of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,pancreatic stellate cell,2.6E-2,8.190008190008189E-4,1
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_smc-plpp2-,SMC (PLPP2+),8.1242E1,1.141401624673E-1,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-plasma-cell,Cycling plasma cell,5.5468E1,7.792923034558723E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesoderm-1-hand1-,Mesoderm 1 (HAND1+),5.0274E1,7.063197026022305E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_colonocyte,Colonocyte,4.7334E1,6.650144568360182E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_goblet-cell,Goblet cell,4.3218E1,6.07187112763321E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_myofibroblast,myofibroblast,2.9351E1,4.123640368993529E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_myofibroblast-rspo2-,myofibroblast (RSPO2+),2.6754E1,3.75877736472532E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-t,Activated T,2.5382E1,3.566019551149662E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_microfold-cell,Microfold cell,1.9012E1,2.671072559548396E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_tfh,Tfh,1.7934E1,2.519619991738951E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_adult-glia,Adult Glia,1.7787E1,2.498967368855845E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_eecs,EECs,1.7297E1,2.430125292578824E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_transitional-stromal-3-c3-,Transitional Stromal 3 (C3+),1.4014E1,1.968883381522787E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ta,TA,1.2691E1,1.783009775574831E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec1-ackr4-,LEC1 (ACKR4+),1.1907E1,1.672862453531598E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stem-cells,Stem cells,1.1074E1,1.555830923860664E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_smc-part1-capn3-,SMC (PART1/CAPN3+),1.0437E1,1.466336224700537E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_proximal-progenitor,Proximal progenitor,8.771E0,1.232273165358667E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,arterial capillary,8.722000000000001E0,1.225388957730965E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-3-kcnn3-,Stromal 3 (KCNN3+),8.624E0,1.211620542475561E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_contractile-pericyte-pln-,Contractile pericyte (PLN+),8.575E0,1.204736334847859E-2,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-3-c7-,Stromal 3 (C7+),6.811E0,9.569048602505851E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv2-gdt,TRGV2 gdT,6.762E0,9.500206526228832E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_iga-plasma-cell,IgA plasma cell,6.566000000000001E0,9.22483822112075E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lyve1-macrophage,LYVE1+ Macrophage,6.468E0,9.087154068566708E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_best4-epithelial,BEST4+ epithelial,6.419E0,9.018311992289687E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-1-ccl11-,Stromal 1 (CCL11+),6.223E0,8.742943687181605E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cdc2,cDC2,5.733000000000001E0,8.054522924411401E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-b-cell,Cycling B cell,5.684E0,7.98568084813438E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-3-bcan-,Glia 3 (BCAN+),4.9E0,6.884207627702052E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b1-emn-,Branch B1 (eMN),4.9E0,6.884207627702052E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mature-venous-ec,Mature venous EC,4.606E0,6.471155170039928E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mature-arterial-ec,Mature arterial EC,4.361000000000001E0,6.126944788654827E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec6-adamts4-,LEC6 (ADAMTS4+),4.263E0,5.989260636100785E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_nk-cell,NK cell,4.116E0,5.782734407269723E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_sell-cd4-t,SELL+ CD4 T,3.773E0,5.30083987333058E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_sell-cd8-t,SELL+ CD8 T,3.577E0,5.025471568222498E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-rgs5-,Mesothelium (RGS5+),3.479E0,4.887787415668456E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_macrophages,Macrophages,3.381E0,4.750103263114416E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,3.283E0,4.612419110560375E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a2-ipan-in-,Branch A2 (IPAN/IN),3.136E0,4.405892881729313E-3,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001153,caecum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a4-in-,Branch A4 (IN),3.087000000000001E0,4.337050805452294E-3,3
